E,M
294, 18
294, 18
296, 20
294, 18
294, 20
294, 20
294, 22
292, 20
294, 22
294, 22
294, 22
292, 20
294, 22
294, 24
294, 22
292, 20
292, 20
292, 22
292, 22
292, 22
290, 20
290, 22
290, 20
292, 22
290, 20
290, 18
290, 18
290, 18
290, 20
290, 20
290, 20
290, 22
290, 22
290, 24
290, 24
292, 26
294, 28
294, 28
294, 30
294, 30
294, 30
294, 32
294, 34
292, 32
294, 30
294, 30
294, 30
292, 32
292, 32
292, 32
292, 34
292, 34
292, 32
292, 32
292, 32
292, 34
292, 32
292, 34
292, 32
290, 34
292, 36
294, 38
292, 36
292, 38
290, 40
292, 42
294, 40
294, 40
294, 38
294, 38
294, 40
294, 40
290, 42
288, 44
288, 44
290, 42
290, 42
290, 42
292, 44
292, 46
290, 48
290, 46
288, 44
286, 46
288, 48
286, 46
286, 44
288, 42
286, 44
288, 42
290, 40
290, 42
290, 42
290, 40
290, 42
290, 42
288, 40
288, 38
288, 38
288, 38
286, 40
286, 40
288, 42
286, 40
286, 42
286, 42
286, 42
286, 44
284, 46
284, 48
284, 46
284, 48
284, 46
282, 48
282, 48
282, 48
282, 48
282, 48
282, 46
282, 46
280, 44
280, 46
280, 46
280, 44
280, 44
280, 42
280, 42
280, 42
282, 40
282, 40
282, 42
282, 42
282, 44
282, 42
282, 44
282, 46
280, 48
280, 48
280, 46
280, 46
280, 48
280, 48
280, 46
280, 48
280, 50
280, 50
280, 50
278, 48
278, 48
278, 46
282, 44
278, 46
278, 48
280, 46
282, 44
282, 44
282, 42
282, 44
280, 42
280, 42
280, 40
280, 40
282, 42
284, 40
284, 40
284, 40
286, 38
284, 40
286, 42
286, 44
286, 44
284, 42
284, 44
282, 42
282, 40
282, 38
280, 40
280, 40
282, 38
282, 38
282, 40
280, 42
280, 40
280, 40
280, 42
280, 42
276, 44
276, 44
276, 42
276, 44
276, 44
276, 44
276, 46
276, 46
276, 48
276, 48
276, 48
276, 50
276, 52
276, 50
278, 48
278, 48
280, 50
278, 52
276, 50
276, 52
274, 50
270, 52
272, 50
272, 50
274, 48
276, 50
276, 50
276, 50
276, 50
276, 48
276, 48
276, 48
280, 50
282, 52
286, 50
290, 48
286, 46
288, 44
288, 46
288, 46
288, 48
288, 48
288, 46
286, 48
284, 46
284, 46
284, 46
288, 48
288, 46
288, 46
288, 44
288, 42
288, 42
288, 42
288, 40
288, 38
286, 40
284, 38
282, 40
284, 38
284, 38
284, 38
284, 38
284, 38
284, 36
284, 36
280, 38
280, 36
280, 36
280, 36
280, 36
280, 36
278, 34
278, 34
278, 34
276, 32
276, 30
276, 30
278, 28
278, 28
276, 26
276, 26
278, 24
278, 24
278, 24
278, 24
278, 24
278, 24
280, 26
280, 26
280, 26
280, 26
280, 28
280, 28
280, 28
280, 28
284, 26
284, 26
284, 26
284, 24
282, 22
282, 20
282, 20
282, 18
282, 20
282, 20
282, 22
284, 24
284, 24
284, 24
284, 24
284, 24
284, 24
284, 26
284, 28
284, 30
284, 30
284, 30
284, 30
282, 32
282, 32
280, 34
282, 32
284, 30
284, 30
284, 30
286, 32
286, 32
286, 34
284, 32
284, 32
286, 34
286, 32
286, 32
286, 32
286, 32
288, 30
288, 30
288, 32
288, 30
286, 28
286, 26
286, 24
284, 22
284, 22
284, 22
284, 22
288, 20
288, 20
284, 22
284, 22
284, 22
288, 20
288, 22
288, 22
288, 24
288, 24
286, 26
286, 24
286, 24
286, 24
286, 26
286, 26
286, 24
284, 22
282, 24
282, 26
282, 28
282, 26
284, 24
288, 22
286, 24
286, 22
284, 20
284, 20
284, 18
280, 20
280, 22
280, 20
280, 18
280, 18
280, 18
282, 16
282, 18
282, 16
282, 16
282, 16
284, 18
282, 16
282, 14
284, 12
284, 12
284, 14
284, 16
282, 14
284, 16
284, 16
284, 16
284, 18
284, 18
284, 18
284, 16
284, 18
284, 18
286, 16
286, 18
286, 20
286, 18
286, 16
286, 14
286, 14
286, 12
284, 10
284, 8
286, 6
286, 4
288, 2
288, 2
292, 0
292, 0
292, 0
292, 0
296, -2
298, -4
298, -4
298, -6
300, -4
300, -6
300, -6
300, -8
298, -10
298, -12
298, -12
298, -12
298, -12
298, -10
296, -12
298, -10
298, -10
298, -8
296, -10
296, -12
296, -12
298, -10
296, -8
298, -6
298, -8
298, -8
298, -10
300, -12
300, -12
302, -10
302, -12
302, -14
300, -12
302, -10
302, -10
300, -12
300, -12
296, -14
296, -14
298, -12
298, -12
298, -10
300, -12
298, -14
298, -14
300, -16
298, -18
298, -18
294, -20
296, -22
296, -20
296, -22
296, -22
294, -20
294, -20
294, -20
294, -20
292, -18
292, -18
292, -18
294, -20
294, -22
294, -20
294, -20
294, -22
294, -24
296, -26
296, -26
296, -26
298, -24
296, -26
294, -28
294, -28
296, -30
294, -28
292, -30
294, -28
296, -30
294, -28
294, -28
294, -28
292, -30
294, -32
292, -30
294, -32
296, -34
296, -34
298, -32
298, -34
298, -34
300, -32
300, -30
298, -32
298, -30
294, -28
294, -26
294, -26
294, -26
294, -28
294, -28
296, -26
296, -26
298, -24
296, -26
300, -24
300, -22
302, -24
302, -24
302, -24
302, -24
300, -22
300, -22
300, -22
300, -20
300, -20
300, -22
300, -22
298, -20
298, -18
296, -20
296, -20
296, -20
296, -20
296, -20
296, -22
294, -24
292, -26
292, -24
294, -26
292, -24
292, -26
292, -28
292, -28
294, -30
296, -28
294, -26
294, -24
294, -24
294, -22
294, -24
294, -24
294, -26
292, -24
292, -24
292, -24
292, -24
292, -26
292, -26
292, -24
290, -22
290, -22
290, -24
290, -24
290, -22
290, -24
292, -26
292, -26
290, -24
290, -22
290, -22
290, -22
290, -22
294, -20
292, -18
290, -16
290, -16
290, -18
288, -20
288, -22
286, -20
284, -18
284, -18
286, -16
288, -18
288, -20
288, -22
286, -20
286, -20
282, -18
282, -20
282, -20
282, -20
282, -20
282, -20
282, -18
282, -20
282, -18
280, -20
280, -20
280, -22
280, -22
278, -20
276, -18
276, -18
276, -18
276, -18
276, -18
276, -18
278, -20
276, -18
274, -20
274, -18
274, -18
276, -20
278, -18
278, -16
276, -14
278, -12
280, -10
280, -10
280, -12
282, -10
282, -12
286, -14
284, -16
284, -14
282, -12
280, -10
280, -10
282, -8
282, -8
282, -8
282, -8
282, -8
282, -8
282, -8
282, -6
282, -8
282, -10
280, -8
280, -10
282, -8
278, -10
278, -8
280, -10
280, -8
280, -8
278, -6
278, -4
276, -6
276, -6
276, -8
278, -6
278, -4
280, -2
280, -2
280, -2
276, -4
276, -4
276, -4
276, -6
276, -4
278, -6
274, -4
274, -2
276, 0
280, -2
280, -2
282, -4
284, -2
284, -2
286, -4
286, -4
284, -6
282, -8
284, -10
284, -10
284, -10
282, -12
282, -10
282, -10
282, -8
282, -8
282, -6
282, -6
284, -8
284, -8
288, -6
288, -4
288, -2
288, -2
288, -4
286, -2
284, 0
284, 0
284, 0
282, -2
282, -2
284, 0
284, 2
284, 2
284, 2
284, 2
284, 2
286, 0
286, 0
286, 0
286, 2
286, 0
288, -2
288, 0
286, -2
286, -4
286, -4
286, -6
286, -6
286, -6
286, -6
286, -6
286, -6
288, -8
288, -8
286, -6
286, -4
286, -2
286, 0
286, 0
286, 0
286, -2
286, -4
286, -2
286, -2
286, -2
286, -2
288, -4
288, -4
288, -2
288, -4
290, -6
288, -4
288, -4
288, -4
288, -6
288, -8
286, -6
286, -6
286, -6
286, -6
286, -4
284, -6
284, -6
284, -8
284, -10
284, -10
280, -12
282, -14
282, -12
282, -12
282, -12
282, -12
286, -14
286, -14
286, -14
286, -14
286, -14
288, -12
288, -14
284, -12
284, -12
284, -12
286, -14
286, -14
286, -14
286, -12
286, -14
286, -14
286, -14
286, -12
288, -14
288, -14
288, -14
288, -14
288, -14
284, -12
286, -14
286, -16
286, -18
286, -18
286, -20
288, -18
286, -20
286, -20
286, -18
288, -16
288, -14
288, -14
288, -14
288, -14
288, -16
288, -16
288, -16
288, -14
288, -14
288, -16
288, -16
288, -14
288, -14
288, -16
288, -16
286, -14
286, -12
290, -14
294, -12
296, -14
296, -14
296, -14
296, -14
296, -14
296, -14
296, -14
296, -16
296, -16
296, -16
296, -18
298, -16
300, -18
302, -16
302, -14
302, -14
304, -12
304, -14
304, -14
304, -14
304, -16
306, -18
304, -16
306, -14
306, -14
306, -12
306, -12
308, -14
308, -14
308, -12
308, -10
306, -12
308, -14
306, -16
306, -18
308, -16
308, -16
308, -16
308, -14
308, -12
310, -10
310, -10
310, -12
310, -14
310, -14
308, -16
304, -18
302, -20
302, -20
302, -20
302, -20
302, -20
302, -20
302, -20
302, -20
302, -20
302, -22
300, -20
300, -20
300, -22
300, -22
300, -22
300, -20
298, -22
298, -22
300, -20
298, -22
298, -20
298, -22
298, -22
296, -24
296, -24
296, -22
296, -20
296, -18
298, -16
296, -14
298, -16
296, -18
296, -18
296, -18
292, -20
292, -20
294, -18
296, -20
296, -20
298, -18
298, -16
298, -18
298, -16
294, -14
294, -12
294, -14
292, -12
292, -12
292, -12
292, -14
292, -12
292, -14
292, -14
292, -14
294, -12
294, -12
296, -10
296, -12
296, -12
298, -14
300, -12
300, -14
298, -12
300, -14
300, -14
300, -14
300, -12
302, -10
302, -10
302, -10
302, -12
302, -14
298, -16
298, -14
300, -12
300, -10
298, -12
300, -14
300, -12
300, -12
300, -14
302, -12
304, -10
304, -10
304, -10
304, -10
304, -8
302, -6
300, -4
298, -2
298, -4
298, -4
298, -6
298, -6
298, -4
296, -6
296, -4
296, -2
296, 0
296, 2
296, 4
300, 2
298, 0
296, -2
296, -2
296, -4
296, -2
294, -4
294, -2
292, 0
292, 2
294, 0
296, -2
294, -4
294, -2
292, -4
292, -6
292, -6
294, -4
294, -6
294, -4
294, -4
294, -6
296, -4
296, -6
296, -6
296, -6
296, -4
296, -2
298, -4
298, -4
300, -2
302, -4
302, -2
300, 0
296, -2
296, -2
294, -4
296, -2
294, -4
296, -6
296, -4
296, -4
296, -4
296, -6
296, -4
296, -4
298, -6
298, -6
298, -6
298, -6
300, -4
298, -2
298, 0
298, 2
296, 4
296, 6
296, 4
294, 6
292, 4
292, 2
292, 2
292, 2
292, 2
292, 4
292, 4
294, 2
294, 0
294, 0
294, 0
292, -2
292, -2
292, -2
292, -2
294, 0
294, 0
294, 0
294, 0
296, 2
294, 0
292, -2
290, 0
288, 2
290, 0
288, -2
288, 0
292, 2
292, 2
292, 0
292, -2
292, 0
294, -2
292, -4
294, -6
292, -4
290, -6
290, -6
290, -6
288, -4
288, -4
288, -4
288, -2
288, -2
286, 0
286, 0
286, 0
286, 0
290, 2
292, 4
292, 4
292, 2
292, 0
292, 2
290, 4
290, 2
286, 4
286, 2
286, 2
286, 2
286, 2
286, 2
286, 0
286, 0
286, 2
284, 4
286, 6
284, 4
284, 4
284, 2
284, 4
284, 4
284, 6
284, 6
284, 6
284, 4
286, 2
286, 4
286, 2
286, 2
286, 0
282, -2
282, -2
284, -4
284, -2
284, -2
286, 0
284, 2
284, 0
284, 2
284, 4
284, 4
284, 2
284, 2
286, 0
286, -2
288, 0
288, -2
288, -4
290, -2
290, -2
290, 0
292, -2
292, 0
292, 2
292, 2
292, 0
292, 0
292, 0
290, 2
290, 4
292, 2
294, 0
294, 2
290, 4
290, 4
288, 6
286, 4
286, 4
286, 6
286, 4
286, 2
284, 0
286, -2
286, -2
286, -2
286, -2
286, -2
286, -2
288, 0
288, 0
286, 2
286, 4
286, 4
288, 6
290, 4
290, 4
290, 6
290, 6
288, 4
292, 6
292, 8
288, 10
290, 8
292, 10
292, 10
292, 10
294, 8
296, 10
296, 8
296, 8
296, 8
296, 8
296, 10
294, 12
294, 12
296, 10
296, 10
296, 10
296, 10
298, 8
298, 8
298, 8
300, 10
302, 12
300, 14
300, 12
300, 14
296, 16
296, 18
298, 16
298, 14
298, 12
298, 10
298, 10
298, 10
298, 10
300, 12
300, 12
300, 14
300, 14
304, 16
302, 14
300, 12
300, 10
298, 8
298, 8
296, 6
294, 8
294, 10
294, 10
294, 10
294, 10
294, 10
294, 8
294, 8
294, 6
294, 6
296, 8
296, 10
298, 12
298, 10
296, 8
296, 8
298, 6
298, 6
296, 4
296, 4
294, 2
294, 2
296, 4
296, 6
296, 6
296, 4
296, 4
296, 2
298, 4
294, 6
294, 4
294, 2
294, 4
294, 4
294, 2
298, 4
298, 4
298, 4
298, 2
298, 2
296, 0
296, 0
296, 0
298, -2
298, -4
298, -2
298, -4
298, -4
298, -2
298, -2
298, -4
296, -2
296, -2
296, -2
294, 0
294, -2
294, -2
294, 0
294, 0
294, 0
290, -2
290, -4
290, -4
288, -6
288, -4
288, -6
290, -8
290, -8
290, -8
292, -6
294, -4
294, -2
296, 0
296, 2
296, 0
296, -2
296, 0
296, 0
298, 2
298, 2
296, 0
296, 0
296, 0
298, 2
298, 2
298, 4
298, 4
296, 2
296, 2
296, 0
296, -2
296, -2
298, -4
298, -4
298, -4
298, -6
298, -6
298, -4
296, -2
296, -2
296, -2
298, 0
298, 0
298, 0
298, 2
296, 4
296, 4
296, 4
296, 6
296, 6
296, 6
296, 6
296, 6
298, 8
298, 6
294, 8
294, 10
294, 10
294, 10
294, 10
292, 12
292, 10
292, 10
292, 10
292, 10
290, 12
290, 10
288, 8
288, 8
288, 6
288, 8
288, 10
286, 8
286, 8
282, 10
282, 10
284, 12
284, 10
284, 12
284, 12
284, 14
284, 14
284, 14
284, 14
284, 16
284, 16
284, 16
286, 14
286, 16
286, 14
286, 12
286, 14
288, 16
288, 16
288, 16
288, 16
290, 18
290, 16
288, 18
288, 20
288, 18
288, 16
286, 14
286, 14
286, 12
286, 10
288, 12
288, 12
288, 10
288, 12
288, 12
288, 12
288, 14
284, 16
282, 14
282, 14
280, 12
280, 10
276, 12
276, 12
276, 12
280, 14
280, 14
280, 12
280, 14
284, 16
284, 14
284, 16
284, 14
286, 12
284, 14
284, 14
280, 12
280, 12
280, 12
280, 12
280, 12
280, 14
284, 12
286, 10
286, 8
286, 8
286, 8
284, 6
284, 6
280, 4
278, 6
278, 6
276, 8
276, 6
276, 6
276, 6
276, 8
274, 10
274, 12
276, 14
276, 14
276, 14
276, 12
276, 14
278, 12
276, 10
276, 10
276, 10
276, 10
276, 10
276, 10
280, 8
280, 8
280, 8
280, 8
278, 6
278, 8
278, 10
278, 8
276, 6
276, 6
276, 6
276, 8
276, 10
276, 10
276, 12
276, 12
274, 14
274, 14
274, 14
274, 12
274, 10
274, 10
274, 10
274, 10
274, 12
274, 12
274, 14
274, 14
274, 16
274, 16
274, 16
272, 14
274, 12
274, 14
274, 14
274, 14
274, 16
276, 14
276, 16
276, 18
276, 20
276, 20
278, 18
276, 16
280, 18
280, 20
280, 20
280, 22
284, 20
284, 20
286, 22
290, 20
290, 22
290, 20
290, 20
292, 18
292, 16
294, 18
294, 20
292, 22
292, 22
292, 24
292, 22
292, 22
292, 22
292, 22
292, 22
292, 22
292, 20
294, 18
292, 16
294, 14
294, 14
294, 14
294, 14
292, 12
292, 12
292, 12
292, 10
292, 10
292, 8
292, 8
292, 8
292, 8
292, 8
292, 8
292, 8
292, 8
292, 10
292, 8
294, 6
292, 8
292, 8
288, 6
290, 8
288, 10
288, 12
288, 14
288, 12
288, 12
288, 12
288, 14
288, 14
288, 12
288, 12
290, 10
290, 10
286, 8
288, 6
288, 6
284, 4
284, 4
282, 2
282, 4
282, 2
282, 2
282, 4
284, 6
284, 8
284, 8
284, 6
284, 4
282, 6
282, 8
282, 6
282, 6
282, 4
278, 2
278, 2
278, 0
280, -2
280, -4
280, -4
280, -4
284, -2
282, 0
282, -2
282, -2
282, -4
282, -4
284, -2
286, -4
286, -4
284, -6
284, -6
284, -6
284, -6
284, -6
284, -4
284, -4
284, -2
288, 0
290, -2
290, -4
294, -2
294, -4
294, -6
296, -4
296, -6
298, -4
300, -6
300, -4
300, -4
300, -4
302, -2
302, -2
302, -4
302, -6
300, -8
302, -10
302, -10
306, -8
306, -8
306, -8
306, -10
306, -8
308, -10
308, -8
310, -6
310, -8
310, -8
310, -8
308, -10
308, -10
306, -12
306, -10
306, -10
302, -8
302, -6
302, -6
300, -8
300, -6
298, -4
298, -6
298, -4
298, -4
296, -6
296, -4
296, -4
294, -6
294, -4
294, -4
294, -2
294, -2
294, -2
294, -2
294, 0
292, -2
294, 0
294, 0
294, 0
292, -2
290, 0
290, 0
290, 2
292, 0
292, 0
290, 2
288, 4
286, 2
286, 2
286, 4
284, 2
284, 2
284, 2
284, 2
288, 0
286, 2
286, 2
286, 2
282, 0
280, 2
276, 0
276, 2
276, 2
276, 2
276, 0
276, 0
276, 0
276, 2
276, 0
274, -2
272, -4
272, -2
272, -4
268, -6
266, -8
270, -10
270, -10
272, -12
272, -14
276, -12
276, -12
276, -12
272, -14
274, -16
274, -16
274, -16
274, -18
274, -18
272, -20
272, -22
272, -24
270, -22
270, -22
272, -20
274, -22
270, -20
270, -22
270, -22
270, -22
270, -22
270, -22
270, -24
272, -22
274, -24
274, -24
274, -24
274, -26
274, -26
276, -24
276, -26
276, -26
276, -24
276, -24
276, -22
276, -22
276, -22
276, -20
276, -20
278, -18
278, -18
280, -16
280, -16
280, -14
278, -16
278, -16
278, -16
280, -18
280, -18
280, -16
280, -16
280, -18
280, -20
280, -20
276, -22
276, -22
276, -22
278, -20
278, -22
278, -22
276, -20
274, -18
270, -16
270, -16
270, -16
272, -18
272, -18
272, -18
272, -16
272, -14
276, -12
278, -14
274, -12
276, -10
276, -10
276, -8
276, -10
280, -12
280, -12
282, -10
282, -8
280, -10
280, -12
280, -10
280, -8
280, -6
278, -8
278, -8
280, -6
280, -8
280, -6
280, -4
284, -6
284, -6
282, -4
280, -6
280, -6
280, -4
278, -6
276, -8
276, -8
278, -10
278, -10
278, -12
278, -10
278, -8
276, -6
278, -8
278, -10
278, -8
278, -8
282, -10
282, -10
282, -10
280, -8
280, -6
278, -4
280, -2
282, -4
282, -4
282, -4
282, -2
282, 0
282, 0
282, 0
280, -2
282, -4
282, -4
282, -4
282, -2
284, 0
284, 2
284, 4
284, 2
286, 4
286, 6
286, 6
288, 8
288, 8
288, 10
290, 8
288, 10
288, 8
290, 6
288, 8
288, 8
288, 8
288, 8
288, 6
288, 6
288, 8
288, 6
286, 8
286, 8
288, 6
288, 6
290, 4
290, 4
290, 4
290, 2
290, 4
288, 2
290, 0
288, 2
288, 2
288, 4
290, 6
290, 4
290, 4
290, 4
290, 2
286, 0
286, 0
286, -2
288, -4
286, -6
286, -8
286, -6
286, -6
286, -6
286, -8
286, -8
286, -8
290, -10
290, -8
294, -6
294, -4
292, -2
292, -4
292, -4
292, -4
292, -2
292, 0
292, -2
288, 0
286, -2
286, -2
286, 0
286, -2
286, -2
286, -4
284, -6
284, -6
282, -8
282, -8
284, -6
284, -4
286, -2
284, 0
284, 2
284, 4
284, 4
286, 2
288, 0
288, -2
288, -2
288, 0
286, 2
286, 4
286, 2
288, 4
284, 2
284, 2
284, 0
284, -2
284, -2
284, -2
282, -4
282, -4
282, -4
282, -6
282, -6
282, -6
282, -6
282, -6
282, -4
282, -4
282, -4
282, -4
282, -4
282, -2
286, 0
286, -2
288, 0
288, 0
288, -2
288, -2
288, 0
284, -2
282, 0
282, 0
282, 0
280, 2
280, 4
280, 6
282, 8
282, 8
282, 8
282, 8
282, 6
282, 6
282, 6
280, 4
282, 2
282, 2
282, 4
284, 2
284, 2
284, 0
284, 0
284, 0
284, 0
284, -2
284, -2
284, -4
282, -6
284, -4
284, -2
282, 0
282, 0
280, -2
280, -2
280, -2
278, -4
278, -4
278, -6
278, -8
278, -6
280, -4
282, -6
278, -8
278, -8
276, -10
276, -12
276, -12
276, -12
276, -14
278, -16
278, -14
278, -14
278, -14
278, -14
278, -14
278, -14
278, -14
276, -16
276, -16
276, -16
276, -16
280, -18
280, -20
280, -20
282, -18
282, -16
282, -18
284, -20
286, -18
288, -16
288, -16
288, -14
288, -16
288, -14
292, -16
292, -16
290, -14
290, -14
290, -14
290, -14
292, -16
292, -16
292, -14
292, -16
292, -18
290, -20
292, -18
292, -20
290, -22
288, -20
288, -20
288, -20
292, -18
292, -20
292, -20
294, -18
292, -16
292, -16
294, -18
294, -18
294, -18
294, -20
296, -18
296, -18
296, -20
300, -22
300, -22
300, -20
298, -22
296, -24
296, -24
294, -26
294, -24
294, -24
294, -26
294, -26
294, -24
294, -24
294, -24
294, -22
292, -24
290, -26
290, -26
292, -28
292, -26
290, -24
290, -24
290, -24
290, -22
288, -24
288, -26
288, -26
288, -26
288, -28
286, -30
286, -32
286, -30
284, -32
282, -30
282, -30
284, -32
284, -32
284, -32
282, -30
284, -28
282, -30
284, -28
282, -26
282, -26
282, -26
284, -28
286, -26
288, -24
288, -22
288, -24
288, -24
288, -24
288, -26
288, -24
284, -26
284, -26
282, -24
284, -26
284, -26
286, -24
286, -24
286, -26
286, -28
286, -26
286, -26
286, -26
286, -28
284, -30
284, -30
282, -28
282, -26
282, -26
282, -26
282, -26
280, -24
280, -26
280, -28
280, -26
282, -24
280, -22
278, -20
278, -22
280, -20
280, -18
280, -20
282, -22
282, -20
280, -22
276, -24
276, -24
278, -22
278, -24
276, -26
276, -26
276, -26
276, -24
274, -22
274, -22
274, -24
274, -24
274, -24
272, -22
270, -24
270, -26
270, -24
268, -22
268, -22
270, -20
270, -18
270, -18
268, -16
268, -16
268, -16
268, -16
268, -16
268, -18
268, -18
268, -16
268, -16
268, -16
270, -14
272, -16
274, -18
274, -20
272, -18
270, -16
270, -16
272, -18
272, -20
272, -20
272, -20
272, -18
272, -18
274, -16
276, -14
280, -12
278, -10
280, -8
278, -10
280, -12
280, -10
280, -12
280, -10
280, -10
280, -10
278, -8
278, -8
278, -8
278, -8
278, -8
280, -10
280, -10
284, -12
288, -14
288, -14
288, -12
288, -12
286, -14
286, -14
286, -12
286, -12
286, -12
286, -10
284, -8
284, -8
284, -10
284, -8
284, -8
286, -6
286, -6
286, -4
286, -4
288, -6
290, -4
288, -6
288, -6
288, -6
288, -6
288, -8
290, -6
290, -6
290, -6
292, -4
294, -2
290, -4
290, -4
292, -6
292, -4
292, -4
294, -6
294, -6
294, -4
294, -4
294, -2
296, 0
298, -2
298, -4
298, -6
296, -8
296, -8
296, -6
296, -6
296, -4
298, -2
296, 0
296, 0
296, 0
298, -2
296, 0
294, -2
292, 0
294, 2
294, 4
294, 4
294, 4
294, 4
294, 4
294, 4
296, 2
296, 4
296, 4
296, 2
296, 2
296, 2
298, 4
298, 4
298, 2
298, 0
298, 0
298, 0
298, 0
298, 2
298, 0
300, -2
302, -4
302, -4
302, -6
300, -4
300, -4
300, -4
300, -6
302, -8
304, -10
304, -8
304, -8
304, -6
306, -8
306, -10
308, -12
308, -12
306, -14
306, -14
306, -16
306, -18
306, -18
306, -20
306, -18
306, -18
306, -16
306, -16
306, -18
306, -20
306, -20
306, -20
302, -22
300, -24
300, -24
300, -24
300, -24
304, -22
304, -22
304, -24
306, -22
306, -20
306, -22
306, -22
306, -20
304, -18
304, -20
302, -18
302, -18
302, -18
302, -16
306, -14
308, -16
308, -14
306, -16
306, -16
306, -14
306, -14
304, -16
304, -16
302, -14
302, -16
302, -18
302, -20
302, -20
302, -18
302, -18
302, -18
302, -16
300, -14
300, -14
300, -14
302, -16
302, -14
300, -12
298, -10
296, -8
296, -8
296, -10
298, -8
296, -6
296, -6
296, -4
296, -4
296, -4
296, -4
296, -2
296, -4
296, -2
294, -4
294, -4
294, -6
294, -8
296, -6
296, -8
296, -10
294, -12
294, -10
294, -8
294, -8
294, -10
296, -8
296, -6
296, -6
296, -6
296, -6
296, -6
296, -4
298, -2
298, 0
298, 0
298, -2
298, -2
296, 0
296, 2
298, 4
296, 2
296, 2
294, 4
294, 4
292, 6
294, 4
294, 4
292, 2
294, 0
294, 0
294, 0
294, -2
292, -4
292, -2
292, -2
292, -4
294, -6
294, -6
294, -4
294, -2
294, -4
294, -2
294, -2
294, -4
294, -6
296, -4
296, -2
296, -2
296, -4
296, -4
298, -2
298, 0
298, -2
298, -4
298, -4
298, -4
298, -2
298, -2
298, 0
298, 0
300, 2
300, 2
300, 2
300, 0
300, 2
300, 2
300, 2
298, 0
298, -2
296, -4
296, -6
298, -8
298, -6
298, -8
294, -6
294, -8
298, -6
298, -8
298, -10
298, -10
298, -10
298, -10
296, -8
298, -6
296, -8
296, -8
294, -6
296, -8
296, -10
296, -10
296, -12
296, -12
296, -12
296, -10
298, -8
298, -8
298, -10
300, -12
298, -14
298, -16
298, -18
296, -20
300, -18
300, -18
302, -20
302, -20
302, -20
302, -20
300, -18
300, -18
300, -16
300, -14
300, -16
300, -14
300, -14
300, -14
300, -14
298, -16
298, -18
298, -16
298, -16
296, -14
296, -12
298, -14
298, -14
298, -14
298, -14
300, -12
300, -10
300, -12
298, -14
298, -14
298, -16
298, -16
298, -16
298, -16
300, -18
300, -16
300, -18
300, -18
298, -20
298, -22
298, -20
296, -18
294, -16
294, -14
292, -12
292, -14
290, -16
292, -14
292, -12
290, -14
290, -16
292, -18
292, -18
290, -16
290, -16
292, -14
292, -16
294, -18
298, -16
300, -14
300, -14
300, -14
300, -14
302, -12
304, -10
304, -12
304, -12
300, -14
300, -14
300, -14
300, -12
300, -10
300, -10
300, -8
300, -6
300, -4
296, -2
296, -4
296, -4
296, -2
296, 0
296, 0
296, -2
296, -2
292, -4
292, -6
290, -8
290, -10
290, -8
290, -8
288, -6
288, -6
286, -8
286, -8
286, -8
286, -10
282, -12
282, -12
282, -10
282, -10
282, -12
278, -14
278, -14
278, -12
278, -14
278, -14
278, -12
280, -10
280, -10
280, -10
280, -10
280, -10
280, -10
280, -10
280, -10
280, -10
282, -12
280, -10
280, -10
280, -10
280, -10
280, -10
280, -8
278, -10
278, -8
278, -8
278, -6
278, -6
278, -6
276, -4
276, -4
276, -2
276, -2
274, -4
276, -6
276, -4
276, -4
276, -4
276, -4
276, -4
276, -4
276, -4
276, -4
276, -4
274, -2
270, 0
272, -2
272, -2
272, -2
274, 0
274, 0
272, -2
272, -2
272, 0
274, -2
274, -4
272, -6
272, -6
270, -8
268, -6
268, -4
268, -6
268, -6
268, -6
268, -6
268, -6
266, -8
264, -6
264, -6
264, -4
264, -2
262, -4
262, -4
264, -2
264, -2
264, -2
264, -4
264, -2
264, -2
266, 0
266, 0
264, -2
264, -2
260, -4
260, -6
258, -8
258, -8
258, -6
256, -4
258, -6
258, -8
258, -8
258, -6
262, -4
262, -4
262, -4
264, -2
264, -2
260, 0
264, 2
264, 2
264, 2
262, 4
264, 6
262, 8
262, 8
264, 6
264, 6
266, 8
264, 10
264, 10
264, 10
266, 8
266, 8
262, 10
264, 12
264, 14
264, 14
262, 12
262, 10
262, 10
262, 10
262, 10
264, 8
264, 8
264, 8
266, 6
268, 8
270, 10
270, 8
274, 6
278, 8
278, 8
278, 8
278, 8
276, 10
276, 12
276, 12
276, 14
276, 14
274, 16
274, 14
278, 16
278, 16
278, 16
274, 18
272, 20
272, 18
272, 18
270, 20
270, 22
270, 22
270, 22
272, 24
272, 24
272, 26
268, 28
268, 28
268, 26
266, 28
266, 30
270, 28
270, 28
270, 30
270, 30
270, 30
270, 28
270, 28
270, 26
270, 26
270, 26
268, 24
268, 24
268, 24
268, 22
268, 22
268, 24
268, 24
268, 24
264, 26
264, 26
264, 26
264, 28
264, 28
264, 28
264, 26
264, 26
268, 28
268, 26
266, 24
266, 22
266, 24
266, 24
270, 22
270, 22
272, 20
274, 22
274, 20
274, 22
272, 20
272, 20
272, 18
272, 18
272, 18
274, 16
274, 16
274, 16
276, 14
276, 12
276, 14
274, 12
274, 10
274, 10
276, 12
276, 12
276, 14
276, 14
276, 14
272, 12
272, 12
272, 14
272, 14
274, 16
272, 18
272, 20
272, 20
272, 20
274, 18
276, 16
276, 16
276, 16
276, 18
278, 20
